Gene,Depth,Childindex,Cluster_size,n_gs_genes_in_clust,Score,gold.standard.genes.in.cluster
OSGEP,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
DDX39B,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
HNRNPDL,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
GBP2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TRANK1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
NSMCE4A,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF224,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
STAT6,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
KHNYN,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
DFFB,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PSPN,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CFDP1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF564,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
GLOD4,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
FASTKD3,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PRMT6,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
C15orf40,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
MOB3B,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PKN2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
DENND4C,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
KDM4A,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CTPS2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
NHLRC3,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ABCD4,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZDHHC6,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
USP45,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
BIVM-ERCC5,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
UBR2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RBM41,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TRMT11,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TMEM161B,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RBM45,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CMTR2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZFP62,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SCYL3,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
JRKL,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PDCD6IP,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SP1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ASTE1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TMEM260,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
C2CD5,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
IPO8,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
NSUN3,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
THG1L,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF638,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
FRA10AC1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZRSR1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
DROSHA,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPRD2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CCNI,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF510,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZFP82,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF346,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CHD6,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ASH1L,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF527,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ITPR1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PCNXL2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
VPS41,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PTPRA,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
MIB1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZBTB41,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF260,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
C5orf51,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
MTX3,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF24,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF674,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
DHFRL1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF322,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF197,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF84,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF248,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
HDX,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF140,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TBCK,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TUBD1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ARL17B,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ARL17A,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF343,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
MSANTD2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TRMT10B,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF691,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ING4,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RXRB,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ITFG2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
N4BP2L2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TTC37,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
GTF2I,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF605,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF37A,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
XPC,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF862,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZFP14,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF740,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF621,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
FKTN,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
UBE4A,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
DHX33,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SETD5,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
POGK,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ANKFY1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
HIATL2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
AGO1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
DENND6A,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF699,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CWF19L2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CWC22,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TAF1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
GLTSCR1L,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF45,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
MTAP,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
FAM122A,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZBED6,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
INVS,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PSMD5,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
FAM60A,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
THUMPD1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
UBE2Z,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TRIM27,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ANKRD17,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
DIEXF,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
GOSR1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PTGES3,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
METTL25,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZCCHC4,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
GPATCH1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
FTSJ3,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF763,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF44,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF717,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
C11orf57,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
GOPC,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ERCC6L2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF670,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RAD50,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SUV420H1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CEP44,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
KRIT1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
AKAP10,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TRAPPC11,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZMYM1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
KIAA2026,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SHPRH,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
MGA,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
DOPEY1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CBFA2T2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
STX17,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SGPL1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
FBXO38,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SLC25A40,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TRNT1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TRAPPC13,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF75D,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF180,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PHB2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPL37A,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
EEF1G,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TOMM7,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
EIF3F,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPL38,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPL4,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPL24,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPL9,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPL21,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPL36A,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPS17,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPS27A,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPL39,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPL27A,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPL37,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPS23,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPL23A,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPS25,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPL14,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPLP2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPL6,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPS18,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PREB,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
HSCB,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TMEM258,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
GABARAP,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
NSA2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RSL1D1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
EIF4B,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
POLR1E,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
HSP90AB1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
EIF3M,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
DPH5,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
EIF2D,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
IMPDH2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
IGBP1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
NBEAL1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
FBL,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
EIF3D,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPSA,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPL15,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
EIF3L,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPL22,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPS4X,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
GNB2L1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPL10A,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPS3,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPL7A,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPL5,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
EIF3E,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
NACA,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
BTF3,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SSR2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
APEX1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CDK4,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPS27,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF581,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPL17,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
HNRNPA1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
HAUS4,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
HNRNPA1L2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RBMX,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PQBP1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPL36AL,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
EEF1A1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPL7,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
FPGS,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RBMXL1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
HNRNPA0,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CDK9,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
DSTYK,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PRRC2B,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SRGAP2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
P2RX7,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TAF6L,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
JMJD7-PLA2G4B,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
EFS,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CDH3,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PLD2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PRMT7,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
UBAP1L,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
POU6F1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CALCOCO1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
NPIPA8,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
NPIPA5,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
NPIPA1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
NPIPA7,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
NPIPA3,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
NPIPA2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
GSTM2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF133,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
H6PD,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
HDAC5,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SNX21,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TBC1D17,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SNAPC2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
BRD3,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
MTA1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PPP1R12C,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SETD1B,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CIC,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
GIGYF1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CCS,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
DHX58,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TMCO6,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
UNKL,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF354B,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SIN3B,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF783,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
KLHL36,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF526,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SRCAP,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
EP400,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TRRAP,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SLC35C2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ATF6B,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
C7orf26,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
INO80E,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
KXD1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TMEM39B,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TCF25,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TMUB2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
STARD3,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
LEMD2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PBXIP1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CDKN1B,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
MECP2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
L3MBTL3,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF641,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
NKAP,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
MED12,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
MAML1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CAPN7,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TTC17,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
GATAD1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZKSCAN3,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
AASDH,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TRIM4,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TYW1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF665,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF70,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF112,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZC2HC1A,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF250,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SLC24A1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF606,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF528,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ESPNL,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CCDC122,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF226,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
HKR1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF404,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF418,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PCMTD2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF302,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
OSGEPL1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PLAG1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
FSBP,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ANKRD6,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF334,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
L3HYPDH,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
L3MBTL1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF692,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
NISCH,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TTLL3,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
WDR27,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PICK1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF577,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
KIAA0895L,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
DPH1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TUBGCP2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PRPF6,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF446,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
MKS1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
USP21,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF777,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF496,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
C11orf68,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
UBOX5,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ANKS3,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RING1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SOX12,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF324,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF324B,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SMARCC2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
NICN1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PLA2G6,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
INO80B,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CCBL1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
GTF3C1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SETD6,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RIC3,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
LIN37,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
EEFSEC,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CARKD,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PDDC1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ZNF512B,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
THAP3,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SCYL1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
PTOV1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SWSAP1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ORAI3,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
ARL16,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TUT1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
TARBP2,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
MAN1B1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CHST15,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
RPP25,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
SLC40A1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
CYBRD1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
FLCN,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
NR2F1,2,.1.2,5587,2,0.000357973867907643,RPA1|RBBP8
