Gene,Depth,Childindex,Cluster_size,n_gs_genes_in_clust,Score,gold.standard.genes.in.cluster
CAD,3,.2.1.2,3105,11,0.0035426731078905,PSMC3IP|DMC1|HLTF|RECQL4|BRCA2|XRCC2|RAD54L|RAD51|RAD51D|RAD51C|RAD54L2
ZNF202,3,.2.1.2,3105,11,0.0035426731078905,PSMC3IP|DMC1|HLTF|RECQL4|BRCA2|XRCC2|RAD54L|RAD51|RAD51D|RAD51C|RAD54L2
NCOA5,3,.2.1.2,3105,11,0.0035426731078905,PSMC3IP|DMC1|HLTF|RECQL4|BRCA2|XRCC2|RAD54L|RAD51|RAD51D|RAD51C|RAD54L2
COPS7B,3,.2.1.2,3105,11,0.0035426731078905,PSMC3IP|DMC1|HLTF|RECQL4|BRCA2|XRCC2|RAD54L|RAD51|RAD51D|RAD51C|RAD54L2
ZNF525,3,.2.1.2,3105,11,0.0035426731078905,PSMC3IP|DMC1|HLTF|RECQL4|BRCA2|XRCC2|RAD54L|RAD51|RAD51D|RAD51C|RAD54L2
FAM134C,3,.2.1.2,3105,11,0.0035426731078905,PSMC3IP|DMC1|HLTF|RECQL4|BRCA2|XRCC2|RAD54L|RAD51|RAD51D|RAD51C|RAD54L2
ERMARD,3,.2.1.2,3105,11,0.0035426731078905,PSMC3IP|DMC1|HLTF|RECQL4|BRCA2|XRCC2|RAD54L|RAD51|RAD51D|RAD51C|RAD54L2
MTHFSD,3,.2.1.2,3105,11,0.0035426731078905,PSMC3IP|DMC1|HLTF|RECQL4|BRCA2|XRCC2|RAD54L|RAD51|RAD51D|RAD51C|RAD54L2
MAP3K4,3,.2.1.2,3105,11,0.0035426731078905,PSMC3IP|DMC1|HLTF|RECQL4|BRCA2|XRCC2|RAD54L|RAD51|RAD51D|RAD51C|RAD54L2
MMS19,3,.2.1.2,3105,11,0.0035426731078905,PSMC3IP|DMC1|HLTF|RECQL4|BRCA2|XRCC2|RAD54L|RAD51|RAD51D|RAD51C|RAD54L2
REPS1,3,.2.1.2,3105,11,0.0035426731078905,PSMC3IP|DMC1|HLTF|RECQL4|BRCA2|XRCC2|RAD54L|RAD51|RAD51D|RAD51C|RAD54L2
ZNF212,3,.2.1.2,3105,11,0.0035426731078905,PSMC3IP|DMC1|HLTF|RECQL4|BRCA2|XRCC2|RAD54L|RAD51|RAD51D|RAD51C|RAD54L2
NELFCD,3,.2.1.2,3105,11,0.0035426731078905,PSMC3IP|DMC1|HLTF|RECQL4|BRCA2|XRCC2|RAD54L|RAD51|RAD51D|RAD51C|RAD54L2
FAM106A,14,.2.1.2.1.1.1.1.2.2.2.1.2.2.1,87,2,0.0229885057471264,PSMC3IP|DMC1
HIST1H2BB,14,.2.1.2.1.1.1.1.2.2.2.1.2.2.1,87,2,0.0229885057471264,PSMC3IP|DMC1
IL31RA,14,.2.1.2.1.1.1.1.2.2.2.1.2.2.1,87,2,0.0229885057471264,PSMC3IP|DMC1
UHRF1BP1,14,.2.1.2.1.1.1.1.2.2.2.1.2.2.1,87,2,0.0229885057471264,PSMC3IP|DMC1
NEDD8-MDP1,14,.2.1.2.1.1.1.1.2.2.2.1.2.2.1,87,2,0.0229885057471264,PSMC3IP|DMC1
OR1C1,14,.2.1.2.1.1.1.1.2.2.2.1.2.2.1,87,2,0.0229885057471264,PSMC3IP|DMC1
GLIPR1L1,14,.2.1.2.1.1.1.1.2.2.2.1.2.2.1,87,2,0.0229885057471264,PSMC3IP|DMC1
CCDC169-SOHLH2,14,.2.1.2.1.1.1.1.2.2.2.1.2.2.1,87,2,0.0229885057471264,PSMC3IP|DMC1
SOHLH2,14,.2.1.2.1.1.1.1.2.2.2.1.2.2.1,87,2,0.0229885057471264,PSMC3IP|DMC1
MOS,14,.2.1.2.1.1.1.1.2.2.2.1.2.2.1,87,2,0.0229885057471264,PSMC3IP|DMC1
SLC35E4,14,.2.1.2.1.1.1.1.2.2.2.1.2.2.1,87,2,0.0229885057471264,PSMC3IP|DMC1
GNAT1,14,.2.1.2.1.1.1.1.2.2.2.1.2.2.1,87,2,0.0229885057471264,PSMC3IP|DMC1
VRTN,14,.2.1.2.1.1.1.1.2.2.2.1.2.2.1,87,2,0.0229885057471264,PSMC3IP|DMC1
KCNA10,14,.2.1.2.1.1.1.1.2.2.2.1.2.2.1,87,2,0.0229885057471264,PSMC3IP|DMC1
HSPB9,14,.2.1.2.1.1.1.1.2.2.2.1.2.2.1,87,2,0.0229885057471264,PSMC3IP|DMC1
OR8G5,14,.2.1.2.1.1.1.1.2.2.2.1.2.2.1,87,2,0.0229885057471264,PSMC3IP|DMC1
C16orf87,15,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2,71,2,0.028169014084507,PSMC3IP|DMC1
CASC5,15,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2,71,2,0.028169014084507,PSMC3IP|DMC1
MEMO1,15,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2,71,2,0.028169014084507,PSMC3IP|DMC1
EME1,15,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2,71,2,0.028169014084507,PSMC3IP|DMC1
KPNA2,15,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2,71,2,0.028169014084507,PSMC3IP|DMC1
CDCA2,15,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2,71,2,0.028169014084507,PSMC3IP|DMC1
NUF2,15,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2,71,2,0.028169014084507,PSMC3IP|DMC1
KIF18A,15,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2,71,2,0.028169014084507,PSMC3IP|DMC1
DBF4,15,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2,71,2,0.028169014084507,PSMC3IP|DMC1
KIF15,15,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2,71,2,0.028169014084507,PSMC3IP|DMC1
LRR1,15,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2,71,2,0.028169014084507,PSMC3IP|DMC1
NGLY1,15,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2,71,2,0.028169014084507,PSMC3IP|DMC1
OIP5,15,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2,71,2,0.028169014084507,PSMC3IP|DMC1
RDM1,15,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2,71,2,0.028169014084507,PSMC3IP|DMC1
KIF2C,15,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2,71,2,0.028169014084507,PSMC3IP|DMC1
NEK2,15,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2,71,2,0.028169014084507,PSMC3IP|DMC1
CDKN3,15,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2,71,2,0.028169014084507,PSMC3IP|DMC1
PBK,15,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2,71,2,0.028169014084507,PSMC3IP|DMC1
CDC25C,15,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2,71,2,0.028169014084507,PSMC3IP|DMC1
CIAPIN1,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
MTOR,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
UBE2N,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
SNAP29,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
THUMPD3,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
PSMG1,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
EIF4G3,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
ZFP91,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
HARBI1,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
CSNK1G1,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
ISG20L2,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
G2E3,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
VPRBP,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
KATNA1,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
ATRIP,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
RAD17,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
TRIP12,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
CUL1,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
IPO5,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
TRIP13,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
HYLS1,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
SPDL1,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
ZWILCH,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
SGOL2,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
SENP1,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
CUL3,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
PPM1G,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
POLR2D,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
SMG7,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
RAE1,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
PSMC3IP,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
INTS6,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
GMPS,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
SUV39H2,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
MEX3C,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
CCDC126,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
RGPD3,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
RGPD4,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
TBCCD1,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
TBP,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
ZNF200,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
FAM114A2,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
EXOC5,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
SNAPC3,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
C10orf88,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
WBSCR22,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
MAGEB17,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
PRAMEF1,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
GML,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
DMC1,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
WDR5,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
PDRG1,16,.2.1.2.1.1.1.1.2.2.2.1.2.2.1.2.2,52,2,0.0384615384615385,PSMC3IP|DMC1
CDK5RAP2,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
COPS3,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
NT5M,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
PLEKHM2,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
CORO7-PAM16,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
ABCF1,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
PPP1R2,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
PLAA,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
NDUFAF5,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
TAPT1,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
SUPV3L1,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
CWC15,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
IBA57,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
SOX6,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
ATG4D,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
SLC2A5,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
SLU7,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
TAF10,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
REXO1,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
NFKBIB,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
MSH5,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
POLE,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
ZC3H3,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
TOR2A,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
TONSL,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
RECQL4,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
HIST2H2AA3,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
CCDC9,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
MNT,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
CHTF18,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
DUS3L,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
CORO7,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
ZBTB17,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
MIIP,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
DEC1,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
GSX2,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
REG3G,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
SRY,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
NPLOC4,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
STK40,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
DUSP22,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
BOP1,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
TCEB3,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
SEC14L1,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
TNFRSF8,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
ZBTB49,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
ING1,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
CDKN2AIP,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
RSBN1,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
SVIP,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
DERL2,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
GALNS,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
PTX4,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
H3F3C,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
RFX8,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
LIN7A,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
KLHL15,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
CDADC1,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
GZF1,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
PSTK,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
ZNF8,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
ARHGAP33,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
CHIC2,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
SMURF1,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
RGPD5,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
TANC2,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
PAPD5,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
TFDP2,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
PHTF1,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
SPRTN,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
RNF19B,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
TRIM13,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
USP42,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
SLC22A16,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
C15orf39,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
AGO3,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
TPP2,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
MTPAP,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
CEP170,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
TLE4,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
CCDC93,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
CHRFAM7A,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
KAT7,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
WDR48,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
C4orf46,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
MARCH8,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
ATG13,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
RB1CC1,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
TNKS,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
SIK3,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
KLHL11,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
BRAF,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
RGPD8,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
RGPD6,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
BAP1,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
GP6,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
PSME4,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
HUS1B,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
SLC7A5,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
DPPA4,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
ARID3B,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
ELL,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
BRPF1,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
ZNF746,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
FBRS,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
UBN1,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
FAM229A,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
NAT6,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
SRRT,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
PRRC2A,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
SUPT5H,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
SUGP2,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
MBD1,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
ATXN2L,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
FZR1,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
WIPI2,5,.2.1.2.1.2,437,5,0.011441647597254,RECQL4|BRCA2|XRCC2|RAD54L|RAD51
