Gene,Score,in.gold.standard,gold.standard.genes.in.cluster,Clade
BTBD8,0.00376141859215476,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ERP27,0.00376141859215476,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
DND1,0.00376141859215476,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
EXD3,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
AKAP17A,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
GTPBP6,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
CAMKMT,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
C16orf52,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
RSU1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
PTPMT1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
TMEM208,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
GDPGP1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
B3GALT6,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
IFI30,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
RBPMS,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
RBPMS2,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ST13,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ALDOB,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ALDOA,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ALDOC,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
TLK1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
TLK2,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
DNAJC25,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
TSNARE1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ZNF830,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
APOPT1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
NDUFB10,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
YRDC,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ICT1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SNAPC4,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
AFMID,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ENSP00000485715.1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
MED22,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ADO,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
IGFALS,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
MGAT3,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
TMEM177,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
NUDT14,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
PARK2,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
PEBP4,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
MBLAC1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ENSP00000478035.1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
MRPL23,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
NUDT19,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
C15orf61,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
AMN,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
NPDC1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SET,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SETSIP,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
TSPYL2,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
TSPYL5,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
TSPYL4,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
MCAT,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
TMBIM6,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ABHD17B,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ABHD17A,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ABHD17C,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
TRMT12,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
NXNL1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
NXNL2,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
TMEM230,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SNRNP35,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ZCRB1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ACBD6,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
FKBP8,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
NAPRT,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
MRPL24,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
CFAP20,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
TMEM222,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ERH,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
CISD1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
CISD2,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
TTC1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
RPP25,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
RPP25L,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SLBP,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
PSENEN,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
BORCS8,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
FJX1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
BIRC8,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
UBQLNL,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
BTBD19,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
CISD3,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
CNPY2,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ENSP00000446743.1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
PRG4,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
EEF1E1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
MMGT1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
MED21,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
C17orf49,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
RNASEK-C17orf49,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
PLCXD1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
JUN,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
JUNB,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
JUND,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
TRIL,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
MRGBP,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
TMEM64,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
COMMD5,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
F8A3,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
DYTN,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
RFX8,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
DCDC2C,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
NOG,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ENSP00000427555.1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
RD3L,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
TMEM240,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
C9orf69,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
TMEM229A,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
UBAP1L,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
C6orf120,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
PRRT4,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SMIM12,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
EMC7,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
LYAR,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
TIPIN,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
DNTTIP2,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SYS1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
FBXL6,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ATXN7L3,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
BSCL2,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
EME2,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
DYX1C1,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
MRPL39,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
RNF115,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
RNF126,0.0042092603728202,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SLC2A2,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SLC2A14,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SLC2A3,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SLC2A1,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SLC2A4,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SLC2A9,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SLC2A5,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SLC2A7,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ENSP00000487472.1,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SLC2A11,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ENSP00000486716.1,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SLC2A6,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SNRPB,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SNRPN,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SLC25A14,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SLC25A30,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
UCP1,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
UCP2,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
UCP3,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SLC25A27,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
CHMP1A,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
CHMP1B,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
DCAF7,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
CYTH4,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
CYTH2,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
CYTH1,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
CYTH3,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
WDR12,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SRSF1,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SRSF9,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SRSF5,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SRSF4,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SRSF6,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
EIF1AD,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ENSP00000470059.1,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
STUB1,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SIRT6,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SIRT7,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
THOC3,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
COPE,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
CACTIN,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
GPS1,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
CCDC94,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ISY1,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ISY1-RAB43,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
RNF113A,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
RNF113B,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
AP3D1,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ENSP00000470478.2,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
TCEB1,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
BUB3,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
WDR5,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
WDR5B,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
POLR2D,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
MED10,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ZFP42,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
YY1,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
YY2,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
RPGR,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
VAMP7,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ATG12,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
DENR,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
RFK,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
IMMP1L,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
IMMP2L,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
RRS1,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
HRSP12,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
NDUFB9,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SPCS3,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
GINS2,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SERGEF,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
DHDDS,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
EIF4E3,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
EIF4E2,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
EIF4E,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
EIF4E1B,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
NFYB,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
RRM1,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ACTL6A,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
ACTL6B,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
DHFR,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
DHFRL1,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
NDUFA5,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SEC22B,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
SETMAR,0.00488485694347523,No,FEN1|POLD1|LIG1|SLX1A|XRCC3|TOP3A|RTEL1,ALL_SPECIES
