Gene,Depth,Childindex,Cluster_size,n_gs_genes_in_clust,Score,gold.standard.genes.in.cluster
IMP3,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
F8A3,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
FAM45A,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
C8orf59,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
RPS26,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
PPIAL4G,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
TMA7,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
POLE4,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
C11orf31,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
PGAM4,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
HSPE1-MOB4,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
RRP15,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
RIOK2,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
MTRF1L,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
AIMP1,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
RABGGTB,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
HUS1,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
PSMC6,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
C1D,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
SUPT4H1,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
C19orf43,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
DUT,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
MRPL9,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
SNRPE,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
SNRPD1,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
SNRPF,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
ERH,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
SNRPG,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
NME2,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
XKR8,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
TGFBRAP1,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
EIF4H,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
SUSD1,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
GOLT1B,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
TMEM167A,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
EIF4E,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
PDE12,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
CHUK,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
UHMK1,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
LLPH,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
SUB1,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
BLOC1S2,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
MZT1,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
ICOSLG,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
PPP2CA,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
SUMO3,3,.1.1.2,2192,8,0.00364963503649635,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1|MUS81|SLX1A
PPP1R3D,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
LRP10,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
SMAD3,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
TSPAN14,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
GNB2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
TPD52L2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
SLC10A3,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
ZSWIM4,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
SLC16A6,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
NAGK,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
OSTF1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
DBNL,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
TEN1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
TICAM1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
SH3GL1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
PLIN3,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
EZR,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CAPG,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CD82,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
GTPBP2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
INPP5K,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
PPP2R5A,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
RALGDS,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
SPHK1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
TET3,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CLEC2B,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
NOD2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
NBEAL2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CD44,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
ETV3,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
FCER1A,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
ATP13A3,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
FNDC3B,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CKAP4,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
NMD3,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
ZNF81,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
FAM21C,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
FAM21A,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
HERC3,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CPNE3,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
LAMTOR3,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
TMEM167B,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
MMGT1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CRCP,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
DENND1A,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
EAPP,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
DAZAP2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
MAP3K2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
PYROXD1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
FAM126B,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
LCOR,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
NCOR1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
RFFL,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
LIN54,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
SORL1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CCDC125,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
C1GALT1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
ARHGAP26,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
AZIN1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
MGAT4A,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
STX3,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
PLBD1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
FAM105A,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
B3GNT5,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
FRAT2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
MFSD9,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
PTGER2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
JOSD1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
MIER1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
RAB32,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
FAM102B,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
ATP2B1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
APAF1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
DMXL2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
ZFP36L2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CHMP1B,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
LHFPL2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
VMP1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
TNFRSF10B,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CD101,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
HLA-C,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
HLA-A,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
B2M,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
HLA-B,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CEACAM6,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
VPS37B,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
RNF125,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
ERAP1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
LASP1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
DERL1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
ABHD15,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
APOL6,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
RASGEF1B,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
TMEM2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
RAB20,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
FTL,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
SLCO2B1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CD14,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CNIH4,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
FTH1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
TNFRSF10D,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CCL13,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CDKN1A,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
STAT2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
XAF1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
OAS2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
DDX58,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
STAT1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
EPSTI1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
SAMD9L,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
PARP14,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
PARP9,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
DTX3L,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
ADAR,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
IFI35,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
TRIM21,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
UBE2L6,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
GBP1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CXCL11,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CXCL10,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
GBP4,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
LAP3,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
GABRR2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
ISG20,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
ERAP2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CD163L1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
FGL2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
NKX2-3,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
LIPA,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
BATF2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
ABCG1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
MCTP2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
APOBR,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CTSS,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
DOCK5,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
ETS2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
TPK1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CACNA2D4,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
NABP1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CD1D,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
PSME2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CASP1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
PARP12,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
IRF1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
MYD88,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
FAM64A,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CASP10,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
RIPK3,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
ARHGAP27,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
PFN1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
VASP,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
LGALS9,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
SH3BGRL3,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
WDR55,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
TMSB10,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CTSZ,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CCRL2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
IL9R,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
IL7,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
GPR68,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
PIK3C2B,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
PAG1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
DENND1C,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
RPS6KA1,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
TRIM14,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
GPRIN3,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
CDC42SE2,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
ABRACL,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
LY75,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
SEL1L3,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
RPS6KA3,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
MYO1E,4,.1.1.2.1,1008,6,0.00595238095238095,PCNA|XRCC3|LIG1|GEN1|FEN1|RMI1
